match_id,team_id,scope_id,short_name,competition_id,season_id,competition_name,statsbomb_competition_name,season_name,match_date,kick_off,match_week,competition_stage_name,stadium_id,stadium_name,stadium_country_id,stadium_country_name,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score,team_name,opponent_team_id,opponent_team_name,is_home,team_score,opponent_score,goal_diff,match_result,xg,shots,xg_per_shot,passes,successful_passes,pass_completion_rate,pressures,counterpressures,duels,carries,long_balls,long_ball_share,opponent_xg,opponent_shots,opponent_xg_per_shot,opponent_passes,opponent_successful_passes,opponent_pass_completion_rate,opponent_pressures,opponent_counterpressures,opponent_duels,opponent_carries,opponent_long_balls,opponent_long_ball_share,weather_match_date,weather_kick_off,kickoff_timestamp,weather_time,hours_from_kickoff,weather_lookup_key,weather_stadium_id,weather_stadium_name,weather_city_name,weather_country_name,latitude,longitude,openmeteo_timezone,temperature_c,feels_like_c,precipitation_mm,rain_mm,rain_flag,temperature_group,weather_missing_flag,kafka_topic,kafka_partition,kafka_offset,kafka_timestamp,elo_team_match_team_name,elo_team_match_opponent_name,team_elo,team_elo_match_date,team_elo_team_name,team_elo_team_code,team_elo_source_page,opponent_elo,opponent_elo_match_date,opponent_elo_team_name,opponent_elo_team_code,opponent_elo_source_page,elo_diff,elo_group,elo_missing_reason,weather_join_missing,elo_join_missing,weather_date_matches_statsbomb,weather_stadium_matches_statsbomb,elo_team_name_matches_statsbomb,elo_opponent_name_matches_statsbomb
3857274,941,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-25,16:00:00.000,2,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,941,Netherlands,3565,Ecuador,1,1,Netherlands,3565,Ecuador,True,1,1,0,draw,0.104464025,2,0.0522320125,552,457,0.8278985507246377,135,23,49,393,94,0.17028985507246377,1.651054305,15,0.110070287,463,359,0.775377969762419,170,36,45,349,95,0.20518358531317496,2022-11-25,16:00:00.000,2022-11-25 16:00:00,2022-11-25 16:00:00,0.0,2022-11-25__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,27.9,27.9,0.0,0.0,False,warm,False,weather.observations,0,135,2026-07-01 12:58:12.124,Netherlands,Ecuador,2050,2022-11-25,Netherlands,NL,Ecuador,1870,2022-11-25,Ecuador,EC,Ecuador,180,favorite,none,False,False,True,True,True,True
3857274,3565,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-25,16:00:00.000,2,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,941,Netherlands,3565,Ecuador,1,1,Ecuador,941,Netherlands,False,1,1,0,draw,1.651054305,15,0.110070287,463,359,0.775377969762419,170,36,45,349,95,0.20518358531317496,0.104464025,2,0.0522320125,552,457,0.8278985507246377,135,23,49,393,94,0.17028985507246377,2022-11-25,16:00:00.000,2022-11-25 16:00:00,2022-11-25 16:00:00,0.0,2022-11-25__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,27.9,27.9,0.0,0.0,False,warm,False,weather.observations,0,135,2026-07-01 12:58:12.124,Ecuador,Netherlands,1870,2022-11-25,Ecuador,EC,Ecuador,2050,2022-11-25,Netherlands,NL,Ecuador,-180,underdog,none,False,False,True,True,True,True
3857275,777,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-30,15:00:00.000,3,Group Stage,94425,Education City Stadium ,185,Qatar,777,Tunisia,771,France,1,0,Tunisia,771,France,True,1,0,1,win,0.298346986,5,0.059669397199999995,361,275,0.7617728531855956,110,15,44,280,75,0.2077562326869806,0.47698937399999997,10,0.047698937399999995,661,564,0.8532526475037822,94,21,42,583,89,0.1346444780635401,2022-11-30,15:00:00.000,2022-11-30 15:00:00,2022-11-30 15:00:00,0.0,2022-11-30__25.29194__51.42444,94425,Education City Stadium ,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,30.0,30.0,0.0,0.0,False,hot,False,weather.observations,0,136,2026-07-01 12:58:12.124,Tunisia,France,1692,2022-11-30,Tunisia,TN,France,2045,2022-11-30,France,FR,France,-353,underdog,none,False,False,True,True,True,True
3857275,771,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-30,15:00:00.000,3,Group Stage,94425,Education City Stadium ,185,Qatar,777,Tunisia,771,France,1,0,France,777,Tunisia,False,0,1,-1,loss,0.47698937399999997,10,0.047698937399999995,661,564,0.8532526475037822,94,21,42,583,89,0.1346444780635401,0.298346986,5,0.059669397199999995,361,275,0.7617728531855956,110,15,44,280,75,0.2077562326869806,2022-11-30,15:00:00.000,2022-11-30 15:00:00,2022-11-30 15:00:00,0.0,2022-11-30__25.29194__51.42444,94425,Education City Stadium ,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,30.0,30.0,0.0,0.0,False,hot,False,weather.observations,0,136,2026-07-01 12:58:12.124,France,Tunisia,2045,2022-11-30,France,FR,France,1692,2022-11-30,Tunisia,TN,France,353,favorite,none,False,False,True,True,True,True
3857276,1833,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-12-01,15:00:00.000,3,Group Stage,1000838,Al Thumama Stadium,185,Qatar,1833,Canada,788,Morocco,1,2,Canada,788,Morocco,True,1,2,-1,loss,1.095618012,5,0.2191236024,562,480,0.8540925266903915,135,39,21,454,93,0.16548042704626334,0.42640382499999996,7,0.06091483214285714,393,310,0.7888040712468194,154,19,42,328,98,0.24936386768447838,2022-12-01,15:00:00.000,2022-12-01 15:00:00,2022-12-01 15:00:00,0.0,2022-12-01__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,28.9,28.9,0.0,0.0,False,hot,False,weather.observations,0,137,2026-07-01 12:58:12.124,Canada,Morocco,1731,2022-12-01,Canada,CA,Canada,1849,2022-12-01,Morocco,MA,Canada,-118,underdog,none,False,False,True,True,True,True
3857276,788,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-12-01,15:00:00.000,3,Group Stage,1000838,Al Thumama Stadium,185,Qatar,1833,Canada,788,Morocco,1,2,Morocco,1833,Canada,False,2,1,1,win,0.42640382499999996,7,0.06091483214285714,393,310,0.7888040712468194,154,19,42,328,98,0.24936386768447838,1.095618012,5,0.2191236024,562,480,0.8540925266903915,135,39,21,454,93,0.16548042704626334,2022-12-01,15:00:00.000,2022-12-01 15:00:00,2022-12-01 15:00:00,0.0,2022-12-01__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,28.9,28.9,0.0,0.0,False,hot,False,weather.observations,0,137,2026-07-01 12:58:12.124,Morocco,Canada,1849,2022-12-01,Morocco,MA,Canada,1731,2022-12-01,Canada,CA,Canada,118,favorite,none,False,False,True,True,True,True
3857277,788,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-23,10:00:00.000,1,Group Stage,1001113,Al Bayt Stadium,185,Qatar,788,Morocco,785,Croatia,0,0,Morocco,785,Croatia,True,0,0,0,draw,0.36263897600000006,8,0.04532987200000001,384,301,0.7838541666666666,168,33,36,318,79,0.20572916666666666,0.8498605050000001,5,0.16997210100000001,686,577,0.8411078717201166,107,24,37,560,117,0.17055393586005832,2022-11-23,10:00:00.000,2022-11-23 10:00:00,2022-11-23 10:00:00,0.0,2022-11-23__25.68389__51.50583,1001113,Al Bayt Stadium,Al Khor,Qatar,25.68389,51.50583,Asia/Qatar,25.1,24.4,0.0,0.0,False,warm,False,weather.observations,0,138,2026-07-01 12:58:12.124,Morocco,Croatia,1764,2022-11-23,Morocco,MA,Croatia,1926,2022-11-23,Croatia,HR,Croatia,-162,underdog,none,False,False,True,True,True,True
3857277,785,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-23,10:00:00.000,1,Group Stage,1001113,Al Bayt Stadium,185,Qatar,788,Morocco,785,Croatia,0,0,Croatia,788,Morocco,False,0,0,0,draw,0.8498605050000001,5,0.16997210100000001,686,577,0.8411078717201166,107,24,37,560,117,0.17055393586005832,0.36263897600000006,8,0.04532987200000001,384,301,0.7838541666666666,168,33,36,318,79,0.20572916666666666,2022-11-23,10:00:00.000,2022-11-23 10:00:00,2022-11-23 10:00:00,0.0,2022-11-23__25.68389__51.50583,1001113,Al Bayt Stadium,Al Khor,Qatar,25.68389,51.50583,Asia/Qatar,25.1,24.4,0.0,0.0,False,warm,False,weather.observations,0,138,2026-07-01 12:58:12.124,Croatia,Morocco,1926,2022-11-23,Croatia,HR,Croatia,1764,2022-11-23,Morocco,MA,Croatia,162,favorite,none,False,False,True,True,True,True
3857278,797,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-29,19:00:00.000,3,Group Stage,1000838,Al Thumama Stadium,185,Qatar,797,Iran,1839,United States,0,1,Iran,1839,United States,True,0,1,-1,loss,0.9207899420000001,4,0.23019748550000002,515,402,0.7805825242718447,150,23,41,359,133,0.258252427184466,1.169654601,12,0.09747121674999999,517,426,0.8239845261121856,140,28,37,422,104,0.2011605415860735,2022-11-29,19:00:00.000,2022-11-29 19:00:00,2022-11-29 19:00:00,0.0,2022-11-29__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,25.4,25.4,0.0,0.0,False,warm,False,weather.observations,0,139,2026-07-01 12:58:12.124,Iran,United States,1810,2022-11-29,Iran,IR,Iran,1808,2022-11-29,United States,US,Iran,2,balanced,none,False,False,True,True,True,True
3857278,1839,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-29,19:00:00.000,3,Group Stage,1000838,Al Thumama Stadium,185,Qatar,797,Iran,1839,United States,0,1,United States,797,Iran,False,1,0,1,win,1.169654601,12,0.09747121674999999,517,426,0.8239845261121856,140,28,37,422,104,0.2011605415860735,0.9207899420000001,4,0.23019748550000002,515,402,0.7805825242718447,150,23,41,359,133,0.258252427184466,2022-11-29,19:00:00.000,2022-11-29 19:00:00,2022-11-29 19:00:00,0.0,2022-11-29__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,25.4,25.4,0.0,0.0,False,warm,False,weather.observations,0,139,2026-07-01 12:58:12.124,United States,Iran,1808,2022-11-29,United States,US,Iran,1810,2022-11-29,Iran,IR,Iran,-2,balanced,none,False,False,True,True,True,True
3857279,771,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-22,19:00:00.000,1,Group Stage,117897,Al Janoub Stadium   ,185,Qatar,771,France,792,Australia,4,1,France,792,Australia,True,4,1,3,win,3.170495788,23,0.13784764295652174,763,680,0.891218872870249,83,9,28,587,119,0.1559633027522936,0.32329254,4,0.080823135,475,394,0.8294736842105264,105,23,29,361,69,0.14526315789473684,2022-11-22,19:00:00.000,2022-11-22 19:00:00,2022-11-22 19:00:00,0.0,2022-11-22__25.17151__51.60337,117897,Al Janoub Stadium   ,Al Wakrah,Qatar,25.17151,51.60337,Asia/Qatar,23.9,24.5,0.0,0.0,False,warm,False,weather.observations,0,140,2026-07-01 12:58:12.124,France,Australia,2004,2022-11-22,France,FR,Australia,1720,2022-11-22,Australia,AU,Australia,284,favorite,none,False,False,True,True,True,True
3857279,792,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-22,19:00:00.000,1,Group Stage,117897,Al Janoub Stadium   ,185,Qatar,771,France,792,Australia,4,1,Australia,771,France,False,1,4,-3,loss,0.32329254,4,0.080823135,475,394,0.8294736842105264,105,23,29,361,69,0.14526315789473684,3.170495788,23,0.13784764295652174,763,680,0.891218872870249,83,9,28,587,119,0.1559633027522936,2022-11-22,19:00:00.000,2022-11-22 19:00:00,2022-11-22 19:00:00,0.0,2022-11-22__25.17151__51.60337,117897,Al Janoub Stadium   ,Al Wakrah,Qatar,25.17151,51.60337,Asia/Qatar,23.9,24.5,0.0,0.0,False,warm,False,weather.observations,0,140,2026-07-01 12:58:12.124,Australia,France,1720,2022-11-22,Australia,AU,Australia,2004,2022-11-22,France,FR,Australia,-284,underdog,none,False,False,True,True,True,True
3857280,2722,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-12-02,19:00:00.000,3,Group Stage,1001114,Lusail Stadium,185,Qatar,2722,Cameroon,781,Brazil,1,0,Cameroon,781,Brazil,True,1,0,1,win,0.38336075199999997,7,0.05476582171428571,333,254,0.7627627627627628,140,26,29,238,82,0.24624624624624625,2.378218864,21,0.11324851733333333,593,512,0.863406408094435,132,37,34,469,93,0.15682967959527824,2022-12-02,19:00:00.000,2022-12-02 19:00:00,2022-12-02 19:00:00,0.0,2022-12-02__25.4175__51.5075,1001114,Lusail Stadium,Lusail,Qatar,25.4175,51.5075,Asia/Qatar,25.0,25.0,0.0,0.0,False,warm,False,weather.observations,0,141,2026-07-01 12:58:12.124,Cameroon,Brazil,1618,2022-12-02,Cameroon,CM,Brazil,2195,2022-12-02,Brazil,BR,Brazil,-577,underdog,none,False,False,True,True,True,True
3857280,781,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-12-02,19:00:00.000,3,Group Stage,1001114,Lusail Stadium,185,Qatar,2722,Cameroon,781,Brazil,1,0,Brazil,2722,Cameroon,False,0,1,-1,loss,2.378218864,21,0.11324851733333333,593,512,0.863406408094435,132,37,34,469,93,0.15682967959527824,0.38336075199999997,7,0.05476582171428571,333,254,0.7627627627627628,140,26,29,238,82,0.24624624624624625,2022-12-02,19:00:00.000,2022-12-02 19:00:00,2022-12-02 19:00:00,0.0,2022-12-02__25.4175__51.5075,1001114,Lusail Stadium,Lusail,Qatar,25.4175,51.5075,Asia/Qatar,25.0,25.0,0.0,0.0,False,warm,False,weather.observations,0,141,2026-07-01 12:58:12.124,Brazil,Cameroon,2195,2022-12-02,Brazil,BR,Brazil,1618,2022-12-02,Cameroon,CM,Brazil,577,favorite,none,False,False,True,True,True,True
3857281,785,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-27,16:00:00.000,2,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,785,Croatia,1833,Canada,4,1,Croatia,1833,Canada,True,4,1,3,win,2.6102110830000003,13,0.20078546792307694,507,411,0.8106508875739645,166,34,45,414,93,0.1834319526627219,0.28679518099999995,8,0.035849397624999994,529,437,0.8260869565217391,133,30,22,446,123,0.23251417769376181,2022-11-27,16:00:00.000,2022-11-27 16:00:00,2022-11-27 16:00:00,0.0,2022-11-27__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,30.6,30.6,0.0,0.0,False,hot,False,weather.observations,0,142,2026-07-01 12:58:12.124,Croatia,Canada,1913,2022-11-27,Croatia,HR,Canada,1762,2022-11-27,Canada,CA,Canada,151,favorite,none,False,False,True,True,True,True
3857281,1833,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-27,16:00:00.000,2,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,785,Croatia,1833,Canada,4,1,Canada,785,Croatia,False,1,4,-3,loss,0.28679518099999995,8,0.035849397624999994,529,437,0.8260869565217391,133,30,22,446,123,0.23251417769376181,2.6102110830000003,13,0.20078546792307694,507,411,0.8106508875739645,166,34,45,414,93,0.1834319526627219,2022-11-27,16:00:00.000,2022-11-27 16:00:00,2022-11-27 16:00:00,0.0,2022-11-27__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,30.6,30.6,0.0,0.0,False,hot,False,weather.observations,0,142,2026-07-01 12:58:12.124,Canada,Croatia,1762,2022-11-27,Canada,CA,Canada,1913,2022-11-27,Croatia,HR,Canada,-151,underdog,none,False,False,True,True,True,True
3857282,1839,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-21,19:00:00.000,1,Group Stage,1000793,Ahmad bin Ali Stadium,185,Qatar,1839,United States,907,Wales,1,1,United States,907,Wales,True,1,1,0,draw,0.6024987946,6,0.10041646576666667,610,520,0.8524590163934426,137,36,32,529,103,0.16885245901639345,1.395336012,7,0.199333716,443,339,0.7652370203160271,128,22,40,339,104,0.23476297968397292,2022-11-21,19:00:00.000,2022-11-21 19:00:00,2022-11-21 19:00:00,0.0,2022-11-21__25.29194__51.42444,1000793,Ahmad bin Ali Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,22.8,22.2,0.0,0.0,False,warm,False,weather.observations,0,143,2026-07-01 12:58:12.124,United States,Wales,1796,2022-11-21,United States,US,United_States,1789,2022-11-21,Wales,WA,United_States,7,balanced,none,False,False,True,True,True,True
3857282,907,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-21,19:00:00.000,1,Group Stage,1000793,Ahmad bin Ali Stadium,185,Qatar,1839,United States,907,Wales,1,1,Wales,1839,United States,False,1,1,0,draw,1.395336012,7,0.199333716,443,339,0.7652370203160271,128,22,40,339,104,0.23476297968397292,0.6024987946,6,0.10041646576666667,610,520,0.8524590163934426,137,36,32,529,103,0.16885245901639345,2022-11-21,19:00:00.000,2022-11-21 19:00:00,2022-11-21 19:00:00,0.0,2022-11-21__25.29194__51.42444,1000793,Ahmad bin Ali Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,22.8,22.2,0.0,0.0,False,warm,False,weather.observations,0,143,2026-07-01 12:58:12.124,Wales,United States,1789,2022-11-21,Wales,WA,United_States,1796,2022-11-21,United States,US,United_States,-7,balanced,none,False,False,True,True,True,True
3857283,782,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-27,13:00:00.000,2,Group Stage,1000838,Al Thumama Stadium,185,Qatar,782,Belgium,788,Morocco,0,2,Belgium,788,Morocco,True,0,2,-2,loss,0.6426120820000001,10,0.0642612082,703,604,0.8591749644381224,107,28,33,594,103,0.1465149359886202,0.99110855,10,0.099110855,347,287,0.8270893371757925,161,26,35,282,78,0.22478386167146974,2022-11-27,13:00:00.000,2022-11-27 13:00:00,2022-11-27 13:00:00,0.0,2022-11-27__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,31.9,31.9,0.0,0.0,False,hot,False,weather.observations,0,144,2026-07-01 12:58:12.124,Belgium,Morocco,2019,2022-11-27,Belgium,BE,Belgium,1777,2022-11-27,Morocco,MA,Belgium,242,favorite,none,False,False,True,True,True,True
3857283,788,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-27,13:00:00.000,2,Group Stage,1000838,Al Thumama Stadium,185,Qatar,782,Belgium,788,Morocco,0,2,Morocco,782,Belgium,False,2,0,2,win,0.99110855,10,0.099110855,347,287,0.8270893371757925,161,26,35,282,78,0.22478386167146974,0.6426120820000001,10,0.0642612082,703,604,0.8591749644381224,107,28,33,594,103,0.1465149359886202,2022-11-27,13:00:00.000,2022-11-27 13:00:00,2022-11-27 13:00:00,0.0,2022-11-27__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,31.9,31.9,0.0,0.0,False,hot,False,weather.observations,0,144,2026-07-01 12:58:12.124,Morocco,Belgium,1777,2022-11-27,Morocco,MA,Belgium,2019,2022-11-27,Belgium,BE,Belgium,-242,underdog,none,False,False,True,True,True,True
3857284,770,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-23,13:00:00.000,1,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,770,Germany,778,Japan,1,2,Germany,778,Japan,True,1,2,-1,loss,2.768019421,26,0.10646228542307692,826,723,0.8753026634382567,86,26,29,611,131,0.1585956416464891,1.2492595809999998,12,0.10410496508333332,294,215,0.7312925170068028,184,19,48,179,78,0.2653061224489796,2022-11-23,13:00:00.000,2022-11-23 13:00:00,2022-11-23 13:00:00,0.0,2022-11-23__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,27.8,27.5,0.0,0.0,False,warm,False,weather.observations,0,145,2026-07-01 12:58:12.124,Germany,Japan,1962,2022-11-23,Germany,DE,Germany,1788,2022-11-23,Japan,JP,Germany,174,favorite,none,False,False,True,True,True,True
3857284,778,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-23,13:00:00.000,1,Group Stage,1000253,Sheikh Khalifa International Stadium,185,Qatar,770,Germany,778,Japan,1,2,Japan,770,Germany,False,2,1,1,win,1.2492595809999998,12,0.10410496508333332,294,215,0.7312925170068028,184,19,48,179,78,0.2653061224489796,2.768019421,26,0.10646228542307692,826,723,0.8753026634382567,86,26,29,611,131,0.1585956416464891,2022-11-23,13:00:00.000,2022-11-23 13:00:00,2022-11-23 13:00:00,0.0,2022-11-23__25.29194__51.42444,1000253,Sheikh Khalifa International Stadium,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,27.8,27.5,0.0,0.0,False,warm,False,weather.observations,0,145,2026-07-01 12:58:12.124,Japan,Germany,1788,2022-11-23,Japan,JP,Germany,1962,2022-11-23,Germany,DE,Germany,-174,underdog,none,False,False,True,True,True,True
3857285,787,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-21,16:00:00.000,1,Group Stage,1000838,Al Thumama Stadium,185,Qatar,787,Senegal,941,Netherlands,0,2,Senegal,941,Netherlands,True,0,2,-2,loss,0.6914927064999999,15,0.04609951376666666,430,344,0.8,112,16,35,327,88,0.20465116279069767,1.1238838,10,0.11238838,491,393,0.8004073319755601,104,22,29,336,89,0.18126272912423624,2022-11-21,16:00:00.000,2022-11-21 16:00:00,2022-11-21 16:00:00,0.0,2022-11-21__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,26.1,24.1,0.0,0.0,False,warm,False,weather.observations,0,146,2026-07-01 12:58:12.124,Senegal,Netherlands,1684,2022-11-21,Senegal,SN,Netherlands,2040,2022-11-21,Netherlands,NL,Netherlands,-356,underdog,none,False,False,True,True,True,True
3857285,941,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-21,16:00:00.000,1,Group Stage,1000838,Al Thumama Stadium,185,Qatar,787,Senegal,941,Netherlands,0,2,Netherlands,787,Senegal,False,2,0,2,win,1.1238838,10,0.11238838,491,393,0.8004073319755601,104,22,29,336,89,0.18126272912423624,0.6914927064999999,15,0.04609951376666666,430,344,0.8,112,16,35,327,88,0.20465116279069767,2022-11-21,16:00:00.000,2022-11-21 16:00:00,2022-11-21 16:00:00,0.0,2022-11-21__25.28545__51.53096,1000838,Al Thumama Stadium,Doha,Qatar,25.28545,51.53096,Asia/Qatar,26.1,24.1,0.0,0.0,False,warm,False,weather.observations,0,146,2026-07-01 12:58:12.124,Netherlands,Senegal,2040,2022-11-21,Netherlands,NL,Netherlands,1684,2022-11-21,Senegal,SN,Netherlands,356,favorite,none,False,False,True,True,True,True
3857286,3566,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-20,16:00:00.000,1,Group Stage,1001113,Al Bayt Stadium,185,Qatar,3566,Qatar,3565,Ecuador,0,2,Qatar,3565,Ecuador,True,0,2,-2,loss,0.30418895050000005,5,0.06083779010000001,468,382,0.8162393162393162,99,18,24,371,70,0.14957264957264957,1.1540112984,6,0.19233521639999998,519,432,0.8323699421965318,134,31,33,394,96,0.18497109826589594,2022-11-20,16:00:00.000,2022-11-20 16:00:00,2022-11-20 16:00:00,0.0,2022-11-20__25.68389__51.50583,1001113,Al Bayt Stadium,Al Khor,Qatar,25.68389,51.50583,Asia/Qatar,25.7,22.7,0.0,0.0,False,warm,False,weather.observations,0,147,2026-07-01 12:58:12.124,Qatar,Ecuador,1680,2022-11-20,Qatar,QA,Ecuador,1832,2022-11-20,Ecuador,EC,Ecuador,-152,underdog,none,False,False,True,True,True,True
3857286,3565,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-20,16:00:00.000,1,Group Stage,1001113,Al Bayt Stadium,185,Qatar,3566,Qatar,3565,Ecuador,0,2,Ecuador,3566,Qatar,False,2,0,2,win,1.1540112984,6,0.19233521639999998,519,432,0.8323699421965318,134,31,33,394,96,0.18497109826589594,0.30418895050000005,5,0.06083779010000001,468,382,0.8162393162393162,99,18,24,371,70,0.14957264957264957,2022-11-20,16:00:00.000,2022-11-20 16:00:00,2022-11-20 16:00:00,0.0,2022-11-20__25.68389__51.50583,1001113,Al Bayt Stadium,Al Khor,Qatar,25.68389,51.50583,Asia/Qatar,25.7,22.7,0.0,0.0,False,warm,False,weather.observations,0,147,2026-07-01 12:58:12.124,Ecuador,Qatar,1832,2022-11-20,Ecuador,EC,Ecuador,1680,2022-11-20,Qatar,QA,Ecuador,152,favorite,none,False,False,True,True,True,True
3857287,783,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-24,13:00:00.000,1,Group Stage,94425,Education City Stadium ,185,Qatar,783,Uruguay,791,South Korea,0,0,Uruguay,791,South Korea,True,0,0,0,draw,0.417294332,10,0.0417294332,570,475,0.8333333333333334,102,14,40,439,129,0.22631578947368422,0.492992523,7,0.07042750328571429,463,351,0.7580993520518359,103,28,47,373,95,0.20518358531317496,2022-11-24,13:00:00.000,2022-11-24 13:00:00,2022-11-24 13:00:00,0.0,2022-11-24__25.29194__51.42444,94425,Education City Stadium ,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,28.5,28.5,0.0,0.0,False,hot,False,weather.observations,0,148,2026-07-01 12:58:12.124,Uruguay,South Korea,1935,2022-11-24,Uruguay,UY,South_Korea,1786,2022-11-24,South Korea,KR,South_Korea,149,favorite,none,False,False,True,True,True,True
3857287,791,world_cup_2022,WM 2022,43,106,FIFA World Cup,FIFA World Cup,2022,2022-11-24,13:00:00.000,1,Group Stage,94425,Education City Stadium ,185,Qatar,783,Uruguay,791,South Korea,0,0,South Korea,783,Uruguay,False,0,0,0,draw,0.492992523,7,0.07042750328571429,463,351,0.7580993520518359,103,28,47,373,95,0.20518358531317496,0.417294332,10,0.0417294332,570,475,0.8333333333333334,102,14,40,439,129,0.22631578947368422,2022-11-24,13:00:00.000,2022-11-24 13:00:00,2022-11-24 13:00:00,0.0,2022-11-24__25.29194__51.42444,94425,Education City Stadium ,Al Rayyan,Qatar,25.29194,51.42444,Asia/Qatar,28.5,28.5,0.0,0.0,False,hot,False,weather.observations,0,148,2026-07-01 12:58:12.124,South Korea,Uruguay,1786,2022-11-24,South Korea,KR,South_Korea,1935,2022-11-24,Uruguay,UY,South_Korea,-149,underdog,none,False,False,True,True,True,True
